place_id,名稱,地址,評分,評論數,經度,緯度,行政區
ChIJSVMq1A8PbjQRmcq0gg3BGSU,白樹古早麵經典小吃,825台灣高雄市橋頭區樹德路,4.3,109,120.3050158,22.7589694,高雄市 橋頭區
ChIJB5Emp0UObjQRI0smrkEyByA,榕樹下輝伯香菇肉焿,825台灣高雄市橋頭區白樹路55號,4.4,323,120.305044,22.7586873,高雄市 橋頭區
ChIJKXcGc1AObjQRFrkkDqEyaRE,古門子 (手工外省麵),825台灣高雄市橋頭區隆豐路185號,4.3,211,120.3070657,22.754315,高雄市 橋頭區
ChIJIZs2bWIPbjQRIxRkvmWQH5g,柯仔鮮魚湯橋頭店,825台灣高雄市橋頭區中正路30號,4.8,88,120.3049236,22.7630103,高雄市 橋頭區
ChIJSVUWmUUObjQRB0eMQvJjSxQ,橋頭廖記米糕（休假日不一定，早賣完早打烊，遠客請電聯，謝謝）,825台灣高雄市橋頭區橋南路119號,4.2,537,120.3123076,22.7543305,高雄市 橋頭區
ChIJ04yf0JcPbjQR_OfeMWK_uV0,橋頭大碗牛肉麵,825台灣高雄市橋頭區成功南路166號,4.8,133,120.3133644,22.7520736,高雄市 橋頭區
ChIJs4c4FlAObjQRjK5EEFqL0ts,岡山羊肉,825台灣高雄市橋頭區隆豐路276號,4.5,42,120.3079266,22.752827,高雄市 橋頭區
ChIJvwpojUQObjQRkkjULAmqUro,橋頭老街 肉圓、旗魚丸湯（7/4起正常營業噢，周三、四店休）,825台灣高雄市橋頭區橋頭路116號,4.3,129,120.3111319,22.7573939,高雄市 橋頭區
ChIJz_QNHEUObjQRq1CUlcd_mME,橋頭夜間部豬腳庫/蒜頭飯/熱炒,825台灣高雄市橋頭區成功路237號隔壁,4.4,240,120.3106237,22.7560994,高雄市 橋頭區
ChIJtw80IvUPbjQR-S8BP12dw_w,黑白切-橋頭肉角飯,825台灣高雄市橋頭區樹德路57之2號,5,29,120.30461,22.759977,高雄市 橋頭區
ChIJSZuhp0UObjQRTdrUFa9Dlg8,橋頭香腸,825台灣高雄市橋頭區橋南路91號,4.6,31,120.3118735,22.7550904,高雄市 橋頭區
ChIJDSM8jVsObjQRUXe2wi9hsiE,鹿野鵝肉莊,825台灣高雄市橋頭區樹德路,4.3,123,120.3046789,22.7595837,高雄市 橋頭區
ChIJWTzFOi4PbjQRsB3MTEfBeMU,聞香來簡餐,825台灣高雄市橋頭區仕隆路141號,4.6,24,120.309429,22.7520604,高雄市 橋頭區
ChIJCTHODxkPbjQRiuTMOUApnJc,Q Burger 高雄橋頭店,825台灣高雄市橋頭區成功路57號1樓,4.8,713,120.3093702,22.7600497,高雄市 橋頭區
ChIJ6VdIbowPbjQRtG7TDSelKVY,小玲鮮魚湯 什菜,825台灣高雄市橋頭區隆豐路3-3號,4.5,22,120.3052194,22.7579123,高雄市 橋頭區
ChIJe2U_m3wPbjQR350xkoMO2Zc,橋頭熱炒店,825台灣高雄市橋頭區成功路28號,4.6,49,120.3093484,22.7610442,高雄市 橋頭區
ChIJT-0uv4APbjQRonOxes_0FzU,陳家麵攤,825台灣高雄市橋頭區南溝路165號,4.2,52,120.3069865,22.7517457,高雄市 橋頭區
ChIJsx5Oel4PbjQRhLwxQz9rC1Q,橋頭美食,825台灣高雄市橋頭區糖廠路24號,2.3,3,120.3148801,22.7565577,高雄市 橋頭區
ChIJ15LI8kQObjQRwkNkFrEaOxg,阿婆羹(咖哩鮪魚羹),825台灣高雄市橋頭區橋南路76號,4.1,1055,120.3119788,22.7554052,高雄市 橋頭區
ChIJH0o5irBwzUcRSJ1l3s6CGk0,安駁粒 饅頭鋪,825台灣高雄市橋頭區南溝路182號,5,62,120.3069607,22.7515139,高雄市 橋頭區
ChIJ06od80QObjQR_CpQBiOceOg,牛肉鎮牛肉麵,825台灣高雄市橋頭區橋頭路118號,4.3,157,120.3111791,22.7573215,高雄市 橋頭區
ChIJX9iQdEUObjQRWI-MGbwPHVY,丹丹漢堡 橋頭店,825台灣高雄市橋頭區成功南路47號,4.2,3429,120.3114591,22.7545654,高雄市 橋頭區
ChIJaZ2coUUObjQRV58mFrEKU1s,橋頭七十年老担仔,825台灣高雄市橋頭區橋南路102號,3.8,264,120.3121953,22.7547186,高雄市 橋頭區
ChIJN5ilE1AObjQRlUXwiuOPYK0,(李)鍋燒專賣,825台灣高雄市橋頭區隆豐路233號,4.3,58,120.3078421,22.7532814,高雄市 橋頭區
ChIJ8xNcvEUObjQRFQRU8Mz0HUk,糖廠12,"號, No. 12糖廠路橋頭區高雄市台灣 825",4.3,67,120.3129634,22.7548014,高雄市 橋頭區
ChIJ1fEsV0MObjQRfHsf8KTnlKQ,小時候的大餅,825台灣高雄市橋頭區成功路69號,4.6,74,120.3094811,22.7594656,高雄市 橋頭區
ChIJhSGmd1AObjQRp7BnWMspZs0,九饌百匯美食,825台灣高雄市橋頭區隆豐路206-1號,3.6,157,120.3070126,22.7539775,高雄市 橋頭區
ChIJz5mzSE8ObjQR7OCjur4tlCQ,橋南水磨豆漿鍋物,825台灣高雄市橋頭區橋南路225號,4.1,647,120.3140441,22.7518057,高雄市 橋頭區
ChIJhXel01sPbjQRpcXLoqN6Dko,天天記米糕排骨酥麵,825台灣高雄市橋頭區樹德路11-5號,4.5,10,120.3047535,22.7591244,高雄市 橋頭區
ChIJfR2MG0YObjQRVuPVjehfAQs,橋頭市場,825台灣高雄市橋頭區橋南路,4,2483,120.3117438,22.755231,高雄市 橋頭區
ChIJ6eJqaU8ObjQRlZSzxMcjiYo,麥當勞-橋頭成功南餐廳,825台灣高雄市橋頭區成功南路281號,4.2,3987,120.3140254,22.7494502,高雄市 橋頭區
ChIJgbvHElAObjQRlIYDrLCRVEQ,海豐麵店,825台灣高雄市橋頭區隆豐路242-1號,3.7,388,120.3073738,22.7534412,高雄市 橋頭區
ChIJXwpUSEMObjQRKR9Hb-LJdhI,吉祥客飯（吉祥外匯）,825台灣高雄市橋頭區成功路52號,3.4,17,120.3096574,22.7603359,高雄市 橋頭區
ChIJid3kf8oIbjQR8J4BatiKcc8,意滿漁,826台灣高雄市梓官區赤崁南路130巷30號,4.1,839,120.2475164,22.7342364,高雄市 梓官區
ChIJYUlnmxEPbjQRfWdqTK8XQZ4,奶奶廚房香港餐廳 Double Nine Hong Kong Cafe,826006台灣高雄市梓官區港七街62號,5,176,120.2559923,22.7274543,高雄市 梓官區
ChIJN4VvWEkPbjQReBIp5KTUbF8,珍饌活海產,826台灣高雄市梓官區中正路89號,4.3,1761,120.2570051,22.7279511,高雄市 梓官區
ChIJN9nR5E4PbjQR1741AevXekg,雨田海鮮飯湯專賣,826台灣高雄市梓官區漁港二路32號第一攤漁貨直銷中心南東口001攤,4.5,172,120.2548173,22.7266655,高雄市 梓官區
ChIJhfQcgksPbjQRv1JhglknWdo,昇港活海產,826台灣高雄市梓官區漁港二路54號,4.4,409,120.2542999,22.7281513,高雄市 梓官區
ChIJNcxxGscPbjQRrXzrvoXIoNI,蚵仔寮生魚片專賣,826台灣高雄市梓官區中正路322-1號,4.7,64,120.2534398,22.7322795,高雄市 梓官區
ChIJKT3DGk0PbjQRO9f-iyMS-YM,蚵仔寮大酒家,826台灣高雄市梓官區通港路132號,4.5,169,120.2562872,22.7247669,高雄市 梓官區
ChIJM7sLbEwPbjQR-odXtSaoFVY,劉媽媽代客料理,826台灣高雄市梓官區漁港二路32號,3.5,239,120.2554096,22.7264747,高雄市 梓官區
ChIJic8K-0sPbjQRHCiFIqrjVD8,瑞成生魚片,826台灣高雄市梓官區港七街49號,4,591,120.2564579,22.7276926,高雄市 梓官區
ChIJ3aq9xk4PbjQRbfPu-6_8Zdg,腸大爺,826台灣高雄市梓官區中正路23號,4.6,622,120.2587417,22.7258183,高雄市 梓官區
ChIJjzzzFkwPbjQRJ85quGFCAb0,田媽媽餐廳,826台灣高雄市梓官區漁港二路32號,3.9,407,120.2555894,22.7269893,高雄市 梓官區
ChIJY3k2a0wPbjQRpR9KtQbPdAg,張媽媽代客料理,826台灣高雄市梓官區漁港二路32號號旁,3.3,539,120.255763,22.7264756,高雄市 梓官區
ChIJn3CUi0sPbjQRivGFZUblR9Q,源味炸海鮮/海鮮粥/土魠魚羹,826台灣高雄市梓官區漁港一路152號,4.5,250,120.2553435,22.7277609,高雄市 梓官區
ChIJr6oPqmEPbjQRx87KRs90Bag,海邊的格瓦拉,826台灣高雄市梓官區漁港二路30號,4.5,137,120.256067,22.7260643,高雄市 梓官區
ChIJt9DxZUwPbjQRBD-fntENSTQ,頂鮮海產餐廳,826台灣高雄市梓官區漁港一路及號港七街口,3.7,6,120.2556496,22.7269798,高雄市 梓官區
ChIJ0ZOE4csIbjQRkumyL8yD7Ag,海福園庭園式餐廳,826台灣高雄市梓官區赤崁西路14巷36-3號,4.1,164,120.2455905,22.7392572,高雄市 梓官區
ChIJJ2W0jksPbjQRLS5FPPqMraM,蚵仔寮蚵仔煎,826台灣高雄市梓官區漁港一路142號,4.1,242,120.2555011,22.727567,高雄市 梓官區
ChIJR3KW-JgJbjQRiqzmbV6qTPU,錢隆居,826台灣高雄市梓官區通安路305巷65號,4.8,53,120.2507951,22.7285245,高雄市 梓官區
ChIJjQQZKF8PbjQR1ab1fwiJ3dg,南董代客料理/海鮮熱炒/生魚片/蚵仔寮美食,826台灣高雄市梓官區漁港二路32號,3.6,187,120.2556815,22.7264176,高雄市 梓官區
ChIJr3d9cnIPbjQRNMOyg5CyCxw,牛呷草,826台灣高雄市梓官區梓官路534號,4.7,398,120.2675976,22.7662269,高雄市 梓官區
ChIJV-IWZmsJbjQRRtOwvVKocJE,Hu's Coffee 誰的咖啡,826台灣高雄市梓官區赤崁西路24號,4.9,187,120.2466161,22.7375797,高雄市 梓官區
ChIJ1eiBpPMPbjQRwTg_XIYBnNI,豪客食堂,826台灣高雄市梓官區大宅街20號,4.6,45,120.265673,22.760088,高雄市 梓官區
ChIJHcJ-NbMIbjQRJBV214bM1eI,海角一號餐廳,826台灣高雄市梓官區通安路305巷10號,4,99,120.2511,22.726913,高雄市 梓官區
ChIJl1Rd3BIPbjQRcm8VsY-t268,金時代牛排館,826台灣高雄市梓官區中崙路317號,4.7,20,120.2675147,22.7607664,高雄市 梓官區
ChIJlY8FLEsPbjQRVNArODt7gkM,八分廚房,826台灣高雄市梓官區赤崁南路53號,4.8,122,120.2482042,22.7366864,高雄市 梓官區
ChIJj5-HhrcPbjQRI5iuTfDQD6s,樂翔家CHICKEN（梓官創始旗艦店）,826台灣高雄市梓官區嘉好路123號,4.8,267,120.25442,22.7351859,高雄市 梓官區
ChIJOfsRC0wPbjQRvyJU3gG8QMY,原味海鮮料理,826台灣高雄市梓官區漁港一路118號,4.1,97,120.2557224,22.7272531,高雄市 梓官區
ChIJoylZJ4wPbjQRxwHi_CjZhWI,億萬師古早味外燴、辦桌 Illionaire Banquet,826台灣高雄市梓官區嘉展路319號,4.8,10,120.2570293,22.7365493,高雄市 梓官區
ChIJWa99zN8PbjQR0kPo1toxNcQ,巷子裡吃牛排,826台灣高雄市梓官區梓官路87巷35號,4.6,151,120.2665932,22.7568702,高雄市 梓官區
ChIJbXX_HEQPbjQRPoqsfJ8YMd8,蚵仔寮曼曼ㄔ冰,826台灣高雄市梓官區漁港二路18號之3,4.9,352,120.2561572,22.725346,高雄市 梓官區
ChIJTcInE3EPbjQRVil9pkwmHdc,土魠魚羹,826台灣高雄市梓官區嘉展路10號,4.8,56,120.2644719,22.7384549,高雄市 梓官區
ChIJlfRS5N4PbjQRxAf6_bR5fSE,呷霸,826台灣高雄市梓官區通安路175號,5,5,120.2521748,22.7305824,高雄市 梓官區
ChIJV8zfe0wPbjQRDQ2-Tf7j0AE,蚵仔寮魚市場,826台灣高雄市梓官區漁港二路,4.3,4481,120.2553547,22.7268024,高雄市 梓官區
ChIJSTY-K0sPbjQR-lu_QQWQFW8,百味小火鍋,826台灣高雄市梓官區光明路23號,4.7,59,120.2513104,22.7307219,高雄市 梓官區
ChIJpZTfbUwPbjQRC06VAHzjfLI,彌陀郭虱目魚丸（竣淵企業行）,826台灣高雄市梓官區漁港二路92號,4.6,19,120.2544933,22.7274533,高雄市 梓官區
ChIJGQDgLHIPbjQRSjJ66MQD2WU,梓官來記北平烤鴨,826台灣高雄市梓官區和平路,4.5,51,120.2625772,22.7599948,高雄市 梓官區
ChIJPyu4_toObjQRRzOK2zEp-_g,信義土魠魚羹、肉燥飯,826台灣高雄市梓官區進學路35號,4.4,88,120.2653916,22.7604947,高雄市 梓官區
ChIJjzzzFkwPbjQR_OhJNcI544A,戀戀蚵仔寮,826台灣高雄市梓官區漁港二路32號,4.1,275,120.2554321,22.7268834,高雄市 梓官區
ChIJwxCiPkwPbjQR-LZ9XB_ph6g,"永興 代客料理,熱炒",826台灣高雄市梓官區漁港二路32號,2.5,295,120.2557884,22.7262774,高雄市 梓官區
ChIJv1YT1QoPbjQR_pXzBpsK4e4,伊客 辦桌 外燴 自助式 烤肉趴 流水席,826台灣高雄市梓官區梓官路城隍巷152號,4.8,13,120.2686663,22.7561071,高雄市 梓官區
ChIJz0XuSy4PbjQRQ0ZamShxaqI,蚵寮水餃王,826台灣高雄市梓官區禮仁路80號,4.5,332,120.2504498,22.7334071,高雄市 梓官區
ChIJkYaLSrMIbjQRHco492WILcQ,蚵仔寮漁港,826台灣高雄市梓官區漁港二路32號,4.2,16916,120.2546761,22.7266639,高雄市 梓官區
ChIJdTbqLUsPbjQRQzZHfU-y_qY,阿財小吃,826台灣高雄市梓官區通安路143號,4.4,50,120.2526607,22.7310502,高雄市 梓官區
ChIJPds4FNsObjQRg4iPF4Jl3pw,銘記筒仔米糕梓官店,826台灣高雄市梓官區梓官路287號,4.2,183,120.2668732,22.7611062,高雄市 梓官區
ChIJXZaOsjUPbjQRmS12CpDiuj8,街頭印象,826台灣高雄市梓官區嘉展路405號,4.5,42,120.2549417,22.7354436,高雄市 梓官區
ChIJ6b7WzPYPbjQRjN9E5jOmuEc,吳家現炸海鮮、蚵嗲,826台灣高雄市梓官區漁港二路92號,3.8,48,120.2549858,22.7269501,高雄市 梓官區
ChIJp16dMm0PbjQRrrDbcb6Haeg,無名壽司蚵仔寮店,826006台灣高雄市梓官區漁港二路32號,4.4,9,120.2546195,22.7278396,高雄市 梓官區
ChIJjSVZGAAPbjQRF2iEBhlSpn4,大一食堂便當梓官店,826台灣高雄市梓官區嘉展路405號,5,7,120.2548561,22.7353713,高雄市 梓官區
ChIJlaY4UF4PbjQRFBR9ZlEJaWg,羽の風味炒飯,826台灣高雄市梓官區進學路45號,4.4,18,120.2650649,22.7603774,高雄市 梓官區
ChIJbVXRSkoPbjQRRxGAmQznlLs,揪食雞-蚵寮店,826台灣高雄市梓官區中正路230號,4.9,14,120.2554441,22.7301578,高雄市 梓官區
ChIJUScXeUwPbjQRlCmJslmfDeY,蚵仔寮魚貨直銷中心,826台灣高雄市梓官區漁港二路92號,4.2,351,120.2544911,22.727456,高雄市 梓官區
ChIJV_e0fkwPbjQRtTL_zQ_-doM,芳億生魚片,826台灣高雄市梓官區漁港二路70號,4.1,29,120.2548451,22.7269182,高雄市 梓官區
ChIJ90TYPtsObjQRAomsVu-cfYc,臭豆腐 鍋燒麵,"No, No. 345號梓官路梓官區高雄市台灣 826",4.3,371,120.2667814,22.7620642,高雄市 梓官區
ChIJPz7DDNsObjQRTmBK1AnkNPg,阿芳海產店,826台灣高雄市梓官區梓官路238號,3.3,84,120.2671704,22.7601913,高雄市 梓官區
ChIJK5k3V0kPbjQRhXc7NGBkU1k,瑞成海釣創意料理,826台灣高雄市梓官區港七街４９號,3.6,50,120.2565837,22.7276758,高雄市 梓官區
ChIJadlvaoMPbjQRVf8qivJ681k,七七雞片飯,826台灣高雄市梓官區大舍西路2號,4.6,111,120.2613681,22.7472,高雄市 梓官區
ChIJefGbbU0PbjQRdQ-D81M8DOQ,蚵仔寮海邊沙灘,台灣高雄市梓官區826,4.4,1604,120.2533728,22.7236825,高雄市 梓官區
ChIJIaCxjksPbjQRd-1Buh7AKd4,郎平價海產,826台灣高雄市梓官區漁港一路132號,3,125,120.2555256,22.7275051,高雄市 梓官區
ChIJmVLiyE4PbjQRDvlk7-pb9HM,宋家虱目魚丸,826台灣高雄市梓官區中正路26號,4.2,138,120.2586387,22.7263777,高雄市 梓官區
ChIJvZtxt1kPbjQREWoisFyOEjg,18號職人小吃攤,826台灣高雄市梓官區漁港二路13號,4.6,9,120.254673,22.727374,高雄市 梓官區
ChIJ09Gx7TsJbjQRpxPN0oFHy5U,厚福早午餐,827台灣高雄市彌陀區靖和街40號,4.9,348,120.248208,22.7864621,高雄市 彌陀區
ChIJMXkEl0AJbjQR4P1mohnaPLU,食客嚐鮮,827台灣高雄市彌陀區安樂路28號,4.8,143,120.2452554,22.7888322,高雄市 彌陀區
ChIJn4TJSeEJbjQR5luLYryZByU,港馨合苑,827台灣高雄市彌陀區過港路西二巷18號,4.8,122,120.242914,22.7855432,高雄市 彌陀區
ChIJ_6SvMH8JbjQRUzjL2vTyNK8,愛琴海岸海景渡假農場,827台灣高雄市彌陀區新庄路1之268號,4.5,4720,120.2440916,22.7460782,高雄市 彌陀區
ChIJVTzESkwJbjQR9WHy2PdgLwo,香賓海鮮餐廳,827台灣高雄市彌陀區中正路271號 號,4.5,26,120.2473536,22.7855571,高雄市 彌陀區
ChIJR2mzxU4JbjQRmwPzO1LbASY,品馨牛排館 彌陀總店 全台灣最不愛賣牛排的牛排館招牌比臉大虱目魚肚排最愛賣海味的牛排館,827台灣高雄市彌陀區過港路18號,4.5,687,120.2435483,22.7847944,高雄市 彌陀區
ChIJMfNayCUJbjQRyFQ7HoR8OSs,上好活海產,827台灣高雄市彌陀區漁港路8號,4.3,219,120.2391306,22.7613245,高雄市 彌陀區
ChIJT9eW2SYJbjQRQKZWUD-vMW8,香香小酌,827台灣高雄市彌陀區漁港一街60-6號,4,160,120.2348384,22.761519,高雄市 彌陀區
ChIJq6qqqk4JbjQR4E4BawyZdlU,老雷麵店,827台灣高雄市彌陀區中正路277號,4.4,110,120.2472389,22.7858157,高雄市 彌陀區
ChIJaaHEm8sJbjQRVlOBdbMZqeg,真好味,827台灣高雄市彌陀區中正西路193號,4.7,6,120.246524,22.7830573,高雄市 彌陀區
ChIJD1fnUUwJbjQR6od2S821d3g,麵匠麵飯食堂,827台灣高雄市彌陀區中正路237號,4,225,120.2475527,22.7850066,高雄市 彌陀區
ChIJM0HAcUsJbjQRU3iVNgtX22I,南台灣𩵚魠魚焿,827台灣高雄市彌陀區中正路109號,4.8,11,120.2490279,22.7815656,高雄市 彌陀區
ChIJge5vHNkJbjQRJPAZZ1DY2ko,中正食堂,827台灣高雄市彌陀區中正路224號,4.2,35,120.2482757,22.7835999,高雄市 彌陀區
ChIJ8xQAXkwJbjQRnheBmo7baHc,牛家莊,827台灣高雄市彌陀區中正路296號 號,3.9,27,120.2476751,22.7850573,高雄市 彌陀區
ChIJiciQXuAJbjQRdlx7AZQJHHs,正哥鮮魚湯,827台灣高雄市彌陀區鹽埕大路1號,4.8,42,120.2467033,22.7868523,高雄市 彌陀區
ChIJITRguE0JbjQRACqRT_UKLLY,神戶牛排館,827台灣高雄市彌陀區中正路309號,4.3,276,120.2469883,22.7863981,高雄市 彌陀區
ChIJ8xQAXkwJbjQRDS-rAzoErPs,旺仔麵店,827台灣高雄市彌陀區中正路322號號,4.3,149,120.2475129,22.7854854,高雄市 彌陀區
ChIJG7mMfEsJbjQR8iOu_MxtJnQ,Panda胖達炸雞,827台灣高雄市彌陀區中正路143號,4.7,24,120.2488677,22.7822216,高雄市 彌陀區
ChIJaed-UkwJbjQR08o5Gp8tu9w,老家肉燥飯,827台灣高雄市彌陀區中正路306號,4.3,61,120.2475685,22.7852858,高雄市 彌陀區
ChIJcZAowAoJbjQR_Z0hQFKmVVU,高雄彌陀意魷未盡烤魷魚專賣,827台灣高雄市彌陀區光華4巷18號前廣場,4.8,32,120.2346094,22.7607557,高雄市 彌陀區
ChIJPSn7EksJbjQROxwFXzSlsQo,魚丸同麵店,827台灣高雄市彌陀區中正路90號,4,70,120.2492327,22.7811417,高雄市 彌陀區
ChIJwyjQZTIJbjQRHA2kP0iS860,阿嬤的古早麵食,827台灣高雄市彌陀區鹽港一路57號,4.3,6,120.2447035,22.786752,高雄市 彌陀區
ChIJfXYZpUwJbjQR3pgHVwmouO4,森 火雞肉飯,827台灣高雄市彌陀區鹽埕大路47號,4.4,17,120.2461413,22.7884749,高雄市 彌陀區
ChIJ_TFcDNAJbjQRE0AADITyOwQ,彌陀『隱藏版』宵夜專賣店,827台灣高雄市彌陀區中正路273之一號,5,2,120.2472881,22.7856809,高雄市 彌陀區
ChIJ1z3RGlIJbjQRwB2p36W-dRg,福星烘焙,827台灣高雄市彌陀區鹽埕大路80號,4.7,174,120.2460638,22.7891991,高雄市 彌陀區
ChIJwyNk7yYJbjQRju6zCYsbUfg,南寮港活海產,827台灣高雄市彌陀區南寮路光華三巷16號,3.6,213,120.2354998,22.7618275,高雄市 彌陀區
ChIJAxZYb_cJbjQR9U9da9W6vOw,何記大骨腸仔麵線—彌陀總店,827台灣高雄市彌陀區中正路287號,4.5,99,120.2471652,22.7859347,高雄市 彌陀區
ChIJHSIxtc4JbjQRBesQpeHmF7I,彌陀鱔魚麵,827台灣高雄市彌陀區中正路300-1 號,4.2,20,120.2476112,22.7851764,高雄市 彌陀區
ChIJey3UE_0JbjQRn0kTUFUvis4,高雄彌陀公園蔥肉餅,827台灣高雄市彌陀區鹽港一路41巷,4.9,11,120.2457133,22.7844731,高雄市 彌陀區
ChIJ9QDH1XQJbjQR_IbkEtuMYyU,呷看麥-彌陀總店,827台灣高雄市彌陀區樂安路1號,4.6,12,120.2430461,22.763923,高雄市 彌陀區
ChIJ9z8mvCkJbjQRJRQkxTTLrk4,文山伯虱目魚丸,827台灣高雄市彌陀區成功北路99號,4.4,219,120.2421161,22.7881705,高雄市 彌陀區
ChIJSfw_8R0JbjQRKr_epJHmhQY,八兩米糕店,827台灣高雄市彌陀區中正路266號,4.3,6,120.2479278,22.7844478,高雄市 彌陀區
ChIJc6h6LN4JbjQRxY3-bWvU794,樺太爺御品薑母鴨麻辣鍋物,827台灣高雄市彌陀區中正東路270-5號,4.7,35,120.2454811,22.7915921,高雄市 彌陀區
ChIJK0Tj6iMJbjQR1_1XVCpoK_U,快炒海產,827台灣高雄市彌陀區中正路273之一號,5,2,120.2473056,22.7856584,高雄市 彌陀區
ChIJR9Oc9BEJbjQRgLvRYUYaHS0,泰薈藏,827台灣高雄市彌陀區中正路113-1號,4.6,9,120.2489877,22.7815926,高雄市 彌陀區
ChIJ8xQAXkwJbjQRn9wbNIYdXFE,彌陀後紅肉包饅頭,827台灣高雄市彌陀區中正路344號,4.6,21,120.2472701,22.7860824,高雄市 彌陀區
ChIJpcmYs00JbjQRLlLlGOfBIIA,胖老爹美式炸雞 高雄彌陀店,827台灣高雄市彌陀區中正路324號,4.3,110,120.2474807,22.7855681,高雄市 彌陀區
ChIJvxe1UowJbjQREthV2JJlw7g,平價小吃卡拉ok,827台灣高雄市彌陀區Unnamed Road,4.5,2,120.2361913,22.7620813,高雄市 彌陀區
ChIJQd5SkfwJbjQRJ5cEBuJGH3U,炸片雞糰,827台灣高雄市彌陀區中正南路1巷,4.7,17,120.2475148,22.7783859,高雄市 彌陀區
ChIJf-0d7bQJbjQRWO3St10eRPM,六九臭豆腐,827台灣高雄市彌陀區過港路69號,5,4,120.243422,22.7860084,高雄市 彌陀區
ChIJ4wpMsk0JbjQRjKODRNNTLxc,興義魚丸,827台灣高雄市彌陀區中正路330號,4.3,196,120.2474083,22.7857116,高雄市 彌陀區
ChIJbb0M1dMJbjQRFZA3Ohkkldc,爽饌藥燉排骨、肉粽,827台灣高雄市彌陀區民生街314號,5,1,120.2473922,22.7880456,高雄市 彌陀區
ChIJtecIkUoJbjQR239r5fPMZAY,彌陀羊肉店,827台灣高雄市彌陀區中正路16號,4.4,48,120.2498927,22.779631,高雄市 彌陀區
ChIJdXLVZhgJbjQRZ_kJVkyFZV8,外代牛排,827010台灣高雄市彌陀區中正路240號,4.7,11,120.2481088,22.7839969,高雄市 彌陀區
ChIJH3p_EEsJbjQR3lWkYchVNsM,川味小吃-滷,827台灣高雄市彌陀區中正路63號,4.2,21,120.2491978,22.7805497,高雄市 彌陀區
ChIJEa6T5ZQJbjQRzx5m8q_fhQE,美凰肉燥飯,827台灣高雄市彌陀區鹽埕大路86號,4.4,10,120.2460354,22.7892674,高雄市 彌陀區
ChIJTRB2TUwJbjQRhMizpCB-LRU,新常喀漢堡,827台灣高雄市彌陀區中正路308號,4.5,47,120.2475656,22.7852936,高雄市 彌陀區
ChIJr6P2D0wJbjQRz67oBAoxNkU,黑輪攤,827台灣高雄市彌陀區中正西路201-235號,4.4,130,120.2462169,22.7835791,高雄市 彌陀區
ChIJlYhZXp0PbjQRm1N06KHb7as,滷滷咪藥膳滷味〔彌陀總店〕,827台灣高雄市彌陀區安樂路37-1號,4.3,46,120.2435751,22.7884677,高雄市 彌陀區
ChIJ26dDoj8JbjQRkg7eKY_6cdU,橘子廚房-彌陀店,82743台灣高雄市彌陀區中正路272號,3.8,46,120.2478578,22.7845485,高雄市 彌陀區
ChIJ7xzNMyYJbjQR9yiTRiGl6_M,南旺自助餐,827台灣高雄市彌陀區南寮路53號,3.3,28,120.2392207,22.7608796,高雄市 彌陀區
ChIJSxFEGUwJbjQRP1c-VIRUjeQ,洪麗飛,827台灣台灣省彌陀區中正西路247號,4.4,11,120.2457449,22.784419,高雄市 彌陀區
ChIJnYG5KgAJbjQRmci6gjvXdN0,彌陀廣東粥,827台灣高雄市彌陀區中正路205號,5,6,120.2482522,22.7832907,高雄市 彌陀區
ChIJ5eNhIEwJbjQRmDTIlp6Sb-g,越南小吃,827台灣高雄市彌陀區中正路193號,4.4,34,120.2483135,22.7831627,高雄市 彌陀區
ChIJtaF1ggIJbjQRXOy_l_bAXY8,美月肉圓早午餐,827台灣高雄市彌陀區中正路37號,4.6,15,120.2494418,22.7801243,高雄市 彌陀區
ChIJ_eM9cigJbjQRWMBrY3tGYJA,SZ FORNO,827010台灣高雄市彌陀區產業路,4.7,20,120.2411118,22.7926638,高雄市 彌陀區
ChIJq4A_W0wJbjQR82g6tO6EFY0,彌陀朱家水煎包,827台灣高雄市彌陀區中正路,4.7,14,120.2477475,22.7843726,高雄市 彌陀區
ChIJX70GQ0oJbjQR1FPUEKyRy_o,宜頻素食,827台灣高雄市彌陀區中正西路23號,4,31,120.2473483,22.7790311,高雄市 彌陀區
